"Bradao_OsPobres" "Braga_Viriato" "Campos_FilhaCabinda" "CasteloBranco_AmorPerdicao" "CasteloBranco_BrilhantesBrasileiro" "CasteloBranco_CaveiraMartir" "Dinis_FamiliaIngleza" "Dinis_Pupilas" "Herculano_EuricoPresbitero" "Macedo_ChristaoNovo" "Pimentel_Annel" "Queiros_CasaRamirez" "Queiros_CidadesSerranas" "Queiros_Maias"
"mendonça" 0 0 0 0 0 0 0 0 0 0 0 0.0450793114135182 0 0.0018083918423444
"nomes" 0 0.0164203612479475 0 0.00206462269020337 0.0020503988025671 0.00173804226918799 0.00413419600223247 0.00524328859060403 0.00182731841023298 0 0.0106053910737958 0.000939152321114962 0.0102438024994878 0.0067814694087915
"paletot" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0235090939504772
"perguntas" 0.00245917765099351 0.00492610837438424 0.00353032549601073 0.0103231134510168 0.0061511964077013 0.00521412680756396 0.0144696860078136 0.00734060402684564 0.00182731841023298 0 0.0070702607158639 0.00187830464222992 0.00146340035706969 0.0031646857241027
"phrase" 0 0 0.00706065099202146 0 0 0 0.0206709800111623 0 0 0 0.00883782589482987 0 0 0.0113024490146525
"portal" 0 0 0 0 0.0020503988025671 0.00173804226918799 0.017570333009488 0.00209731543624161 0.0219278209227958 0.0082355363393041 0.00176756517896597 0.00563491392668977 0.00292680071413937 0.0036167836846888
"punha" 0.014755065905961 0.00164203612479475 0 0 0 0.0208565072302558 0.00206709800111623 0.00314597315436242 0.00730927364093193 0 0.00353513035793195 0 0.00292680071413937 0.009041959211722
"risonho" 0 0.00164203612479475 0.0105909764880322 0.00206462269020337 0.0041007976051342 0.00173804226918799 0.00103354900055812 0.00419463087248322 0 0 0 0.00751321856891969 0.00585360142827875 0.0122066449358247
"rocha" 0.00245917765099351 0.0114942528735632 0 0 0 0.0538793103448276 0 0 0.0109639104613979 0 0 0.00281745696334489 0 0.0018083918423444
"simeão" 0 0 0 0 0 0.0903781979977753 0 0 0 0 0 0 0 0
"sofrer" 0.0713161518788117 0.00328407224958949 0 0.0061938680706101 0.0041007976051342 0.00347608453837597 0 0.0104865771812081 0 0 0 0.00187830464222992 0.00292680071413937 0
"tremendo" 0.00491835530198702 0.00328407224958949 0.00353032549601073 0 0 0 0.00103354900055812 0.00314597315436242 0.0164458656920968 0.0082355363393041 0.00353513035793195 0.00845237089003465 0.0131706032136272 0.0054251755270332
"vaga" 0 0.00985221674876847 0.0105909764880322 0 0 0.00173804226918799 0.00413419600223247 0.00209731543624161 0.00365463682046597 0.00411776816965205 0.00353513035793195 0.00845237089003465 0.00878040214241812 0.0072335673693776
"viagem" 0.00245917765099351 0 0 0.0061938680706101 0 0 0.00413419600223247 0.00104865771812081 0.00365463682046597 0 0.00883782589482987 0.00563491392668977 0.00146340035706969 0.0131108408569969
"achar" 0.00245917765099351 0.00328407224958949 0 0.00825849076081346 0.0020503988025671 0.00521412680756396 0.0062012940033487 0.0125838926174497 0.00730927364093193 0 0.00353513035793195 0 0.00146340035706969 0.0067814694087915
"alegres" 0 0.00821018062397373 0.0141213019840429 0 0.0061511964077013 0.00695216907675195 0.00206709800111623 0.00209731543624161 0.00182731841023298 0.0164710726786082 0.00176756517896597 0.00469576160557481 0.00731700178534844 0.0067814694087915
"apertando" 0.00491835530198702 0 0.00706065099202146 0.00412924538040673 0.0041007976051342 0.00173804226918799 0.00413419600223247 0.00629194630872483 0.00730927364093193 0 0.00353513035793195 0.00469576160557481 0.00146340035706969 0.009041959211722
"áquella" 0 0 0.0105909764880322 0 0 0 0.0113690390061393 0 0 0.00411776816965205 0.0123729562527618 0 0 0.0131108408569969
"assombro" 0 0.0246305418719212 0 0 0.0143527916179697 0 0 0 0.00365463682046597 0 0.00530269553689792 0.00939152321114962 0.00585360142827875 0.004520979605861
"baião" 0 0 0 0 0 0 0 0 0 0 0 0.047896768376863 0 0
"batia" 0.0122958882549675 0 0 0.00206462269020337 0.0020503988025671 0.00521412680756396 0.00103354900055812 0.00314597315436242 0.00548195523069895 0 0 0.00469576160557481 0.0102438024994878 0.0099461551328942
"bondade" 0.0122958882549675 0.00328407224958949 0.0141213019840429 0.00206462269020337 0.0020503988025671 0.00347608453837597 0.0113690390061393 0.00524328859060403 0.00182731841023298 0.00411776816965205 0 0.00469576160557481 0.00292680071413937 0.0049730775664471
"brilhante" 0 0.00328407224958949 0.00706065099202146 0 0.0143527916179697 0 0.00103354900055812 0.00104865771812081 0.0164458656920968 0 0.00883782589482987 0.00281745696334489 0.00292680071413937 0.0085898612511359
"capellão" 0 0 0 0 0 0 0 0 0 0 0.0830755634114008 0 0 0.0018083918423444
"castelo" 0 0.00821018062397373 0 0.0103231134510168 0 0.00521412680756396 0 0 0.00182731841023298 0 0 0.0281745696334488 0.0102438024994878 0
"considerava" 0 0.0114942528735632 0 0.00206462269020337 0.0020503988025671 0.00347608453837597 0 0.00104865771812081 0.00182731841023298 0 0.00353513035793195 0.00939152321114962 0.0175608042848362 0.0063293714482054
"cunhado" 0 0 0 0.0268400949726437 0.0164031904205368 0.0139043381535039 0.00413419600223247 0.00314597315436242 0 0 0 0.0131481324956095 0.00146340035706969 0
"custo" 0 0 0.00706065099202146 0.00206462269020337 0.0143527916179697 0.00173804226918799 0.0165367840089299 0.0104865771812081 0.0146185472818639 0.00411776816965205 0.00353513035793195 0 0 0.0013562938817583
"defesa" 0 0.0459770114942529 0 0.0103231134510168 0 0.00695216907675195 0 0.00314597315436242 0.00365463682046597 0.0164710726786082 0.00530269553689792 0.000939152321114962 0.00146340035706969 0
"deveres" 0.00491835530198702 0.00164203612479475 0 0.0061938680706101 0.0041007976051342 0.00521412680756396 0.00930194100502305 0.00629194630872483 0.00182731841023298 0.0205888408482602 0.00353513035793195 0.00469576160557481 0.00292680071413937 0.004520979605861
"disseram" 0.00491835530198702 0.00656814449917898 0 0.00825849076081346 0.0061511964077013 0.00521412680756396 0.0134361370072555 0.00838926174496644 0.00182731841023298 0.0082355363393041 0.0123729562527618 0 0 0.0018083918423444
"dolorosa" 0.00491835530198702 0.00164203612479475 0.0211819529760644 0 0.0020503988025671 0 0.00516774500279058 0.00209731543624161 0.0292370945637277 0 0.0123729562527618 0.00375660928445985 0.00439020107120906 0.0018083918423444
"encontrava" 0.00245917765099351 0.00821018062397373 0.00353032549601073 0 0 0 0.00723484300390682 0.00419463087248322 0.00182731841023298 0.0082355363393041 0.00176756517896597 0.00375660928445985 0.0131706032136272 0.0072335673693776
"escrevia" 0 0 0 0.0185816042118303 0.0164031904205368 0.0139043381535039 0.00826839200446493 0.00104865771812081 0.00365463682046597 0 0.00530269553689792 0.00187830464222992 0.00146340035706969 0.0040688816452749
"esquerda" 0 0.00492610837438424 0.00353032549601073 0.00206462269020337 0.0020503988025671 0.00521412680756396 0.00413419600223247 0.00209731543624161 0.0201005025125628 0.0164710726786082 0.0229783473265577 0.00187830464222992 0.00585360142827875 0.0009041959211722
"estendia" 0.00491835530198702 0.00492610837438424 0.00706065099202146 0 0 0.00347608453837597 0.00413419600223247 0.00419463087248322 0.0127912288716309 0.00411776816965205 0.00530269553689792 0.00657406624780473 0.00439020107120906 0.0058772734876193
"gravata" 0 0 0.00353032549601073 0 0 0.00521412680756396 0.00516774500279058 0 0 0 0 0.00469576160557481 0.0175608042848362 0.0113024490146525
"hão" 0.00983671060397403 0.00985221674876847 0 0.00825849076081346 0.0143527916179697 0.00347608453837597 0.00826839200446493 0.00629194630872483 0.00913659205116491 0 0.00353513035793195 0 0.00146340035706969 0.0027125877635166
"impossível" 0.00491835530198702 0.0164203612479475 0 0.0206462269020337 0.0102519940128355 0.00173804226918799 0 0.00734060402684564 0.0201005025125628 0 0 0.00281745696334489 0.00292680071413937 0
"inquieto" 0.00245917765099351 0 0 0.00206462269020337 0 0 0.00310064700167435 0.00943791946308725 0.00548195523069895 0 0.00353513035793195 0.00751321856891969 0.00878040214241812 0.0081377632905498
"inteligência" 0 0.013136288998358 0 0.0061938680706101 0.0061511964077013 0.00869021134593993 0 0.00524328859060403 0.0109639104613979 0 0 0.00939152321114962 0.0160974039277666 0
"lembrança" 0 0.00656814449917898 0.0176516274800537 0.0061938680706101 0 0.00347608453837597 0.0103354900055812 0.0146812080536913 0.00730927364093193 0 0.00530269553689792 0.00187830464222992 0.00292680071413937 0.0009041959211722
"madeira" 0.00491835530198702 0.00328407224958949 0.00706065099202146 0 0 0.00347608453837597 0.00413419600223247 0.00314597315436242 0 0.00411776816965205 0 0.00845237089003465 0.0190242046419059 0.0058772734876193
"mãi" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0230569959898911
"mostrando" 0 0.00656814449917898 0.00706065099202146 0.00206462269020337 0 0.00695216907675195 0.00206709800111623 0.00209731543624161 0 0.00411776816965205 0.00176756517896597 0.00563491392668977 0.00731700178534844 0.0103982530934803
"pequenina" 0.014755065905961 0 0.0317729294640966 0 0 0.00173804226918799 0 0.00524328859060403 0 0.00411776816965205 0.0141405214317278 0.00939152321114962 0.00292680071413937 0.0040688816452749
"perna" 0 0.00328407224958949 0 0.0061938680706101 0 0.0139043381535039 0.00103354900055812 0.00104865771812081 0 0 0.00176756517896597 0.0140872848167244 0.00731700178534844 0.0067814694087915
"quantos" 0.0196734212079481 0.013136288998358 0 0.00412924538040673 0.0082015952102684 0.00173804226918799 0.00413419600223247 0.00524328859060403 0.00548195523069895 0.00411776816965205 0.00883782589482987 0.00375660928445985 0.00439020107120906 0.0013562938817583
"radiante" 0 0 0.00706065099202146 0 0 0 0.00103354900055812 0 0.00182731841023298 0 0 0.00563491392668977 0.00585360142827875 0.0167276245416857
"raras" 0.00245917765099351 0.00164203612479475 0 0.00825849076081346 0.0020503988025671 0.0104282536151279 0.0165367840089299 0.00629194630872483 0 0.0164710726786082 0.00176756517896597 0.00375660928445985 0.00292680071413937 0.0022604898029305
"salas" 0 0 0.00353032549601073 0.00412924538040673 0.0041007976051342 0.00521412680756396 0.0103354900055812 0.00104865771812081 0.00182731841023298 0 0.00176756517896597 0.00375660928445985 0.0131706032136272 0.0076856653299637
"sombrio" 0 0 0 0 0.0020503988025671 0 0.00413419600223247 0.00419463087248322 0 0.0164710726786082 0.00353513035793195 0.00563491392668977 0.00878040214241812 0.0108503510540664
"somente" 0.00491835530198702 0.0180623973727422 0 0.0061938680706101 0.0184535892231039 0.00347608453837597 0.00206709800111623 0.00419463087248322 0.00548195523069895 0 0 0.00751321856891969 0.0102438024994878 0
"susto" 0 0.00164203612479475 0 0.00412924538040673 0.0123023928154026 0.00347608453837597 0.0134361370072555 0.0115352348993289 0.00730927364093193 0.0123533045089561 0.00176756517896597 0.00187830464222992 0.00146340035706969 0.0022604898029305
"teodomiro" 0 0 0 0 0 0 0 0 0.0931932389218821 0 0 0 0 0
"tremer" 0.00491835530198702 0.00164203612479475 0.00353032549601073 0.00412924538040673 0.0020503988025671 0.00521412680756396 0.00310064700167435 0.00314597315436242 0.00365463682046597 0 0.00353513035793195 0.00563491392668977 0.00585360142827875 0.0094940571723081
"tremia" 0.00245917765099351 0.00164203612479475 0 0.0103231134510168 0.0041007976051342 0.00347608453837597 0.00310064700167435 0.00524328859060403 0.00182731841023298 0 0.00353513035793195 0.00657406624780473 0.00146340035706969 0.0094940571723081
"valente" 0 0.0197044334975369 0.00353032549601073 0.00206462269020337 0.0020503988025671 0.00347608453837597 0.00103354900055812 0.00104865771812081 0.0127912288716309 0.0164710726786082 0.00530269553689792 0.00657406624780473 0.00439020107120906 0.0036167836846888
"virtudes" 0 0.00492610837438424 0 0.00825849076081346 0.0061511964077013 0.00521412680756396 0.00206709800111623 0.00209731543624161 0.0109639104613979 0.082355363393041 0.00883782589482987 0.00187830464222992 0 0.0004520979605861
"vivandeira" 0 0 0 0 0 0 0 0 0 0 0.0901458241272647 0 0 0
"vizinho" 0 0 0 0.0123877361412202 0.0082015952102684 0.0139043381535039 0.00826839200446493 0.0220218120805369 0.00182731841023298 0 0 0.00187830464222992 0.00146340035706969 0
"abraço" 0 0.00164203612479475 0 0.0103231134510168 0 0.00521412680756396 0.00103354900055812 0.00838926174496644 0 0 0.00176756517896597 0.0159655894589543 0.00731700178534844 0.0040688816452749
"animo" 0 0.00164203612479475 0 0 0.0020503988025671 0 0.0196374310106042 0 0 0.0576487543751287 0.0159080866106938 0 0 0.0027125877635166
"apertou" 0.00245917765099351 0 0 0.00825849076081346 0.0164031904205368 0.00173804226918799 0.00413419600223247 0.00943791946308725 0.00548195523069895 0.0082355363393041 0.0070702607158639 0.00469576160557481 0.00292680071413937 0.0031646857241027
"arroz" 0 0 0 0 0.0020503988025671 0.00521412680756396 0 0.00838926174496644 0 0 0 0.00281745696334489 0.0365850089267422 0.004520979605861
"ave" 0 0 0.00353032549601073 0.00825849076081346 0 0.0191184649610679 0.0062012940033487 0.00419463087248322 0.00182731841023298 0.0082355363393041 0.0123729562527618 0.00657406624780473 0.00585360142827875 0.0013562938817583
"carvalho" 0 0.00492610837438424 0 0.00206462269020337 0 0.00869021134593993 0 0.00104865771812081 0.0127912288716309 0.0123533045089561 0.0159080866106938 0.00375660928445985 0.00731700178534844 0.0054251755270332
"cavallo" 0 0 0 0 0 0 0.0113690390061393 0 0 0.00411776816965205 0.00176756517896597 0 0 0.0167276245416857
"chegaram" 0 0.0164203612479475 0.0105909764880322 0.0103231134510168 0.0061511964077013 0.00695216907675195 0.00413419600223247 0.00629194630872483 0.00365463682046597 0 0.00883782589482987 0 0 0.0036167836846888
"desconhecido" 0.0196734212079481 0.00492610837438424 0 0 0.0020503988025671 0.00695216907675195 0.00310064700167435 0.00524328859060403 0.0292370945637277 0 0.0106053910737958 0 0.00439020107120906 0.0004520979605861
"elegante" 0 0 0.00353032549601073 0.00206462269020337 0 0 0.0062012940033487 0.00419463087248322 0 0.0082355363393041 0 0.0122089801744945 0.0160974039277666 0.0054251755270332
"estação" 0 0.00985221674876847 0 0 0 0 0 0 0.00182731841023298 0.00411776816965205 0.00176756517896597 0.00469576160557481 0.0380484092838119 0.004520979605861
"estrelas" 0.0541019083218572 0.00492610837438424 0 0.0103231134510168 0.0020503988025671 0.00173804226918799 0 0.00419463087248322 0.0146185472818639 0 0 0.00281745696334489 0.00439020107120906 0
"ficara" 0.00737753295298052 0 0 0.00412924538040673 0.0041007976051342 0.00173804226918799 0 0.00838926174496644 0.00913659205116491 0 0 0.00845237089003465 0.00585360142827875 0.0072335673693776
"grossa" 0 0.00164203612479475 0 0.00206462269020337 0 0 0.00103354900055812 0.00209731543624161 0.00365463682046597 0.0123533045089561 0.00176756517896597 0.00657406624780473 0.0278046067843241 0.0058772734876193
"i" 0 0.00328407224958949 0 0.00825849076081346 0 0.0312847608453838 0 0 0 0.00411776816965205 0.0070702607158639 0.00939152321114962 0.00146340035706969 0.004520979605861
"juro" 0.00491835530198702 0.00164203612479475 0.00706065099202146 0.0061938680706101 0.0082015952102684 0.00173804226918799 0.00826839200446493 0.00524328859060403 0.00182731841023298 0.0370599135268684 0.0176756517896597 0.000939152321114962 0 0.0013562938817583
"largos" 0.00491835530198702 0.00328407224958949 0.00353032549601073 0 0 0.00347608453837597 0.00103354900055812 0.00104865771812081 0.0164458656920968 0.00411776816965205 0 0.00939152321114962 0.0102438024994878 0.0063293714482054
"livraria" 0 0 0 0.00206462269020337 0 0 0.00103354900055812 0 0 0 0 0.0291137219545638 0.00731700178534844 0.0054251755270332
"marcha" 0.00245917765099351 0.0394088669950739 0 0 0 0.00521412680756396 0.00310064700167435 0.00104865771812081 0 0.0082355363393041 0.00530269553689792 0.00469576160557481 0.00731700178534844 0.0013562938817583
"marmore" 0 0 0.00706065099202146 0 0 0 0.00310064700167435 0 0 0.00411776816965205 0.00530269553689792 0 0.00146340035706969 0.018083918423444
"membros" 0 0.00985221674876847 0 0.00206462269020337 0.0020503988025671 0.00347608453837597 0.00723484300390682 0.00419463087248322 0.0347190497944267 0.00411776816965205 0.0070702607158639 0.000939152321114962 0 0.0018083918423444
"mistério" 0.0344284871139091 0.00492610837438424 0 0.00412924538040673 0.0102519940128355 0.00521412680756396 0 0.00524328859060403 0.0237551393330288 0 0 0.00375660928445985 0.00146340035706969 0
"morgada" 0 0 0 0.00412924538040673 0 0 0 0 0 0 0.0848431285903668 0 0 0
"ódio" 0.0614794412748377 0 0 0.0061938680706101 0.0082015952102684 0.0121662958843159 0 0.00209731543624161 0.0127912288716309 0 0 0.00187830464222992 0 0
"ouvindo" 0.00491835530198702 0.00821018062397373 0.0176516274800537 0.0061938680706101 0 0.00521412680756396 0.00413419600223247 0.00314597315436242 0 0.0082355363393041 0.0194432169686257 0 0.00146340035706969 0.0049730775664471
"pede" 0.00491835530198702 0 0 0.0185816042118303 0.0061511964077013 0.0121662958843159 0.00206709800111623 0.00524328859060403 0.0109639104613979 0 0.0070702607158639 0.00375660928445985 0.00585360142827875 0.0018083918423444
"portinhola" 0 0 0 0 0.0020503988025671 0 0 0 0 0 0 0.00469576160557481 0.0146340035706969 0.0153713306599274
"presente" 0.00983671060397403 0.00328407224958949 0 0.0103231134510168 0.0041007976051342 0.00347608453837597 0.00516774500279058 0.00734060402684564 0.00548195523069895 0.00411776816965205 0.00883782589482987 0.00375660928445985 0.00731700178534844 0.0022604898029305
"raízes" 0.0614794412748377 0.00656814449917898 0 0 0 0.00173804226918799 0 0.00104865771812081 0.0164458656920968 0 0 0.00375660928445985 0.00878040214241812 0
"serenidade" 0.00491835530198702 0.00164203612479475 0 0.00412924538040673 0.0041007976051342 0.00521412680756396 0.0062012940033487 0.00419463087248322 0.00182731841023298 0.0123533045089561 0.00353513035793195 0.0112698278533795 0.00878040214241812 0.0027125877635166
"solar" 0 0.00492610837438424 0 0.00206462269020337 0.0020503988025671 0.00695216907675195 0 0 0 0 0.0070702607158639 0.0225396557067591 0.0175608042848362 0.0004520979605861
"surpreza" 0 0 0 0 0 0 0.0113690390061393 0 0 0 0.00353513035793195 0 0 0.0167276245416857
"tira" 0.0172142435569546 0.00164203612479475 0.00353032549601073 0.00206462269020337 0.0020503988025671 0.00347608453837597 0.00723484300390682 0.00104865771812081 0.00365463682046597 0 0.00176756517896597 0.00845237089003465 0.00878040214241812 0.0049730775664471
"torrente" 0.0295101318119221 0 0 0.00412924538040673 0.0020503988025671 0.00521412680756396 0.00310064700167435 0.00314597315436242 0.0365463682046597 0 0 0.00281745696334489 0.00439020107120906 0
"verdadeiramente" 0.00245917765099351 0.013136288998358 0.00706065099202146 0 0 0.00521412680756396 0.0124025880066974 0.00209731543624161 0 0 0.00883782589482987 0.00375660928445985 0.00585360142827875 0.0040688816452749
"abertos" 0.00491835530198702 0.00164203612479475 0 0.00206462269020337 0.0020503988025671 0.00173804226918799 0.00413419600223247 0.00314597315436242 0.00548195523069895 0.00411776816965205 0 0.00281745696334489 0.00878040214241812 0.0103982530934803
"ardor" 0 0 0.00706065099202146 0.00206462269020337 0 0 0.0103354900055812 0.00943791946308725 0.00730927364093193 0 0.00353513035793195 0.00751321856891969 0.00439020107120906 0.004520979605861
"ataque" 0 0.0197044334975369 0 0 0.0082015952102684 0.0278086763070078 0.00206709800111623 0.00104865771812081 0 0 0.0123729562527618 0.00187830464222992 0 0.0022604898029305
"barão" 0 0 0 0 0.0184535892231039 0.0312847608453838 0.00310064700167435 0 0 0 0.00353513035793195 0.0122089801744945 0.00292680071413937 0.0009041959211722
"cego" 0.00491835530198702 0 0 0.00412924538040673 0.0676631604847143 0 0.00103354900055812 0.00104865771812081 0.00548195523069895 0 0.0123729562527618 0 0 0
"chamando" 0 0.00985221674876847 0.00706065099202146 0.0061938680706101 0.0061511964077013 0.00347608453837597 0.00723484300390682 0.00838926174496644 0.00182731841023298 0 0 0.000939152321114962 0.00292680071413937 0.0063293714482054
"chegara" 0.00245917765099351 0.00985221674876847 0 0.00206462269020337 0.0020503988025671 0.0104282536151279 0 0.00314597315436242 0.00913659205116491 0.00411776816965205 0 0.00939152321114962 0.00731700178534844 0.004520979605861
"chorava" 0.00737753295298052 0 0.0141213019840429 0.0144523588314236 0.0143527916179697 0.0139043381535039 0.00310064700167435 0.00838926174496644 0 0 0.00883782589482987 0 0 0.0018083918423444
"conseguiu" 0 0.00985221674876847 0 0.00825849076081346 0 0.00347608453837597 0.00826839200446493 0.0188758389261745 0 0.00411776816965205 0.00530269553689792 0.00187830464222992 0.00146340035706969 0.0018083918423444
"coroa" 0 0.013136288998358 0 0.00412924538040673 0 0.0121662958843159 0 0.00104865771812081 0.0201005025125628 0.0123533045089561 0 0.00563491392668977 0.0131706032136272 0.0009041959211722
"corre" 0.0393468424158961 0.00492610837438424 0.00353032549601073 0.00206462269020337 0 0.00173804226918799 0.00103354900055812 0.00209731543624161 0.00365463682046597 0.00411776816965205 0.0070702607158639 0.00939152321114962 0.00878040214241812 0.0004520979605861
"corriam" 0.00491835530198702 0.0114942528735632 0.00353032549601073 0.00412924538040673 0 0 0.00103354900055812 0.00419463087248322 0.0127912288716309 0 0.00530269553689792 0.00469576160557481 0.00292680071413937 0.0067814694087915
"escuta" 0.0245917765099351 0.00492610837438424 0 0 0 0 0.0062012940033487 0.00734060402684564 0.00182731841023298 0.00411776816965205 0.00176756517896597 0.00187830464222992 0.00585360142827875 0.0063293714482054
"febre" 0 0 0.00353032549601073 0.0103231134510168 0.0061511964077013 0.00521412680756396 0.0062012940033487 0.00419463087248322 0.0109639104613979 0 0.00883782589482987 0.00657406624780473 0.00292680071413937 0.0031646857241027
"feições" 0.0122958882549675 0 0 0.0061938680706101 0.0020503988025671 0.00173804226918799 0.0155032350083717 0.0146812080536913 0.00365463682046597 0.00411776816965205 0.00176756517896597 0.000939152321114962 0 0.0022604898029305
"finalmente" 0 0 0.0105909764880322 0 0 0.00173804226918799 0.00723484300390682 0.00629194630872483 0.0164458656920968 0.0123533045089561 0.0194432169686257 0.000939152321114962 0.00292680071413937 0.0027125877635166
"formoso" 0 0.00328407224958949 0.0458942314481395 0.00412924538040673 0 0.00347608453837597 0 0 0.0127912288716309 0 0.00883782589482987 0.00939152321114962 0 0.0036167836846888
"frei" 0 0 0 0.00206462269020337 0 0.0729977753058954 0 0 0 0.00411776816965205 0 0.00281745696334489 0 0.0009041959211722
"fuga" 0 0.00328407224958949 0 0.00412924538040673 0.0082015952102684 0.0104282536151279 0 0.00104865771812081 0.0219278209227958 0 0.0159080866106938 0.00469576160557481 0.00439020107120906 0.0022604898029305
"furor" 0 0.00328407224958949 0 0 0 0 0.00103354900055812 0 0.0201005025125628 0.00411776816965205 0 0.0140872848167244 0.0117072028565575 0.0049730775664471
"ía" 0 0 0 0 0 0 0.0062012940033487 0 0 0 0.00353513035793195 0 0 0.0185360163840301
"ilha" 0 0.0591133004926108 0 0.00206462269020337 0.0020503988025671 0.00173804226918799 0.00103354900055812 0 0.00913659205116491 0 0.00353513035793195 0 0.00146340035706969 0.0004520979605861
"indignação" 0 0 0 0 0.0020503988025671 0.00173804226918799 0.00206709800111623 0.00734060402684564 0.0164458656920968 0.00411776816965205 0.00353513035793195 0.00469576160557481 0.00731700178534844 0.0072335673693776
"iria" 0 0.0114942528735632 0.00353032549601073 0.0123877361412202 0.0102519940128355 0.00347608453837597 0.00516774500279058 0.00419463087248322 0.00365463682046597 0 0.0106053910737958 0.000939152321114962 0 0.004520979605861
"lama" 0.0442651977178831 0.00328407224958949 0.00353032549601073 0 0.0123023928154026 0 0.00206709800111623 0.00104865771812081 0 0 0 0.00187830464222992 0.0117072028565575 0.0040688816452749
"lar" 0.0319693094629156 0.0164203612479475 0.00353032549601073 0 0 0 0.00310064700167435 0.00209731543624161 0.0109639104613979 0 0.00530269553689792 0.000939152321114962 0.00731700178534844 0.0022604898029305
"leis" 0.00245917765099351 0.00656814449917898 0 0.0144523588314236 0.0020503988025671 0.00347608453837597 0.00723484300390682 0.00209731543624161 0.00913659205116491 0.0288243771875643 0.00176756517896597 0.00281745696334489 0.00292680071413937 0.0031646857241027
"letras" 0.00491835530198702 0.0114942528735632 0 0.00206462269020337 0.0020503988025671 0.00347608453837597 0.00206709800111623 0.00104865771812081 0.00182731841023298 0.0082355363393041 0 0.00563491392668977 0.00146340035706969 0.0103982530934803
"maiores" 0.00491835530198702 0.00656814449917898 0.00706065099202146 0.00825849076081346 0.0041007976051342 0.00173804226918799 0.0113690390061393 0.00734060402684564 0.00548195523069895 0.0164710726786082 0.00530269553689792 0.000939152321114962 0 0.0022604898029305
"militar" 0 0.0229885057471264 0 0 0.0041007976051342 0.00869021134593993 0.00413419600223247 0 0.00730927364093193 0 0.0300486080424216 0 0 0.0013562938817583
"movimentos" 0 0.00492610837438424 0.00353032549601073 0.00206462269020337 0.0020503988025671 0.00347608453837597 0.017570333009488 0.0125838926174497 0.00548195523069895 0.00411776816965205 0.00353513035793195 0.00281745696334489 0 0.0013562938817583
"musica" 0 0 0.00706065099202146 0 0 0 0.0062012940033487 0 0 0 0.0212107821475917 0 0 0.0131108408569969
"negocios" 0 0 0.0247122784720751 0 0 0 0.017570333009488 0 0 0.0123533045089561 0.00530269553689792 0 0 0.0085898612511359
"neto" 0 0.00656814449917898 0 0 0.0041007976051342 0.00173804226918799 0 0 0.00365463682046597 0 0.00176756517896597 0.0112698278533795 0.00146340035706969 0.0117545469752386
"osório" 0 0 0 0 0 0.0851640711902113 0 0 0 0 0 0 0 0
"pedido" 0.00245917765099351 0.00656814449917898 0.00706065099202146 0.0061938680706101 0.0061511964077013 0.00869021134593993 0.0062012940033487 0.0115352348993289 0.00182731841023298 0 0.00530269553689792 0.00375660928445985 0.00292680071413937 0.0018083918423444
"profundamente" 0.00737753295298052 0.00656814449917898 0.00706065099202146 0 0.0041007976051342 0 0.00413419600223247 0.00314597315436242 0.0127912288716309 0 0.00530269553689792 0.00281745696334489 0.00439020107120906 0.0067814694087915
"recolher" 0 0.00492610837438424 0 0.00825849076081346 0.0020503988025671 0.00173804226918799 0.00206709800111623 0.00209731543624161 0 0 0.0070702607158639 0.00939152321114962 0.00585360142827875 0.0081377632905498
"ri" 0.0491835530198702 0 0.00353032549601073 0.00412924538040673 0 0 0.00206709800111623 0.00838926174496644 0.00730927364093193 0 0.00176756517896597 0.000939152321114962 0.00292680071413937 0.0036167836846888
"sahir" 0 0 0.0141213019840429 0 0 0 0 0 0 0 0.00353513035793195 0 0 0.0194402123052023
"saude" 0 0 0.0105909764880322 0 0 0 0.00930194100502305 0 0 0.0370599135268684 0.00353513035793195 0 0 0.0117545469752386
"tardes" 0.00245917765099351 0.00164203612479475 0 0 0 0.00347608453837597 0.00516774500279058 0.00838926174496644 0.00182731841023298 0.00411776816965205 0.00353513035793195 0.00751321856891969 0.0131706032136272 0.0049730775664471
"vermelha" 0 0 0 0 0 0.00869021134593993 0 0.00524328859060403 0 0.00411776816965205 0 0.0103306755322646 0.0102438024994878 0.009041959211722
"vestidos" 0.00491835530198702 0.00328407224958949 0 0.00206462269020337 0.0061511964077013 0.00695216907675195 0.00206709800111623 0.00314597315436242 0.00548195523069895 0 0.00530269553689792 0.000939152321114962 0.00731700178534844 0.009041959211722
"vivas" 0.00737753295298052 0.00164203612479475 0.00353032549601073 0.00412924538040673 0 0.0191184649610679 0.00413419600223247 0.00104865771812081 0.00365463682046597 0.0123533045089561 0.0070702607158639 0.00563491392668977 0.00292680071413937 0.0040688816452749
"aroma" 0 0 0 0 0.0020503988025671 0.00173804226918799 0.00206709800111623 0 0 0 0 0.00563491392668977 0.0117072028565575 0.013562938817583
"baile" 0 0 0.00353032549601073 0.00825849076081346 0.0082015952102684 0.00173804226918799 0.017570333009488 0 0 0 0 0.00469576160557481 0.00439020107120906 0.0058772734876193
"belo" 0.0196734212079481 0.00492610837438424 0 0.0061938680706101 0.0082015952102684 0 0 0.00314597315436242 0.00365463682046597 0 0 0.00751321856891969 0.0248778060701847 0
